Fecha,Hotel_ID,Habitaciones_Vendidas,Habitaciones_Disponibles,Ingresos_Habitacion,ADR,Costos_Variables,Canal_Principal,Lead_Time_Promedio,RevPAR,Occupancy_%
2025-10-08,Luxury Resort,57,120,25267.08,443.28,4560,Agencias,4,210.55900000000003,0.475
2025-10-08,Midscale City,127,250,24605.21,193.74,5715,Directo,33,98.42084,0.508
2025-10-08,Economy Stay,58,100,4523.49,77.99,1450,Agencias,7,45.234899999999996,0.58
2025-10-09,Luxury Resort,71,120,32746.84,461.22,5680,OTA,4,272.89033333333333,0.5916666666666667
2025-10-09,Midscale City,118,250,22170.41,187.88,5310,Agencias,10,88.68164,0.472
2025-10-09,Economy Stay,50,100,4100.77,82.02,1250,Directo,6,41.00770000000001,0.5
2025-10-10,Luxury Resort,87,120,41524.87,477.3,6960,OTA,34,346.04058333333336,0.725
2025-10-10,Midscale City,191,250,31153.95,163.11,8595,Directo,31,124.61580000000001,0.764
2025-10-10,Economy Stay,92,100,9363.76,101.78,2300,Corporativo,6,93.6376,0.92
2025-10-11,Luxury Resort,75,120,34299.62,457.33,6000,Directo,11,285.8301666666667,0.625
2025-10-11,Midscale City,189,250,35056.0,185.48,8505,Directo,19,140.224,0.756
2025-10-11,Economy Stay,91,100,8659.22,95.16,2275,Directo,3,86.59219999999999,0.91
2025-10-12,Luxury Resort,76,120,31621.68,416.07,6080,OTA,64,263.514,0.6333333333333333
2025-10-12,Midscale City,165,250,27365.53,165.85,7425,Agencias,19,109.46212,0.66
2025-10-12,Economy Stay,70,100,5379.88,76.86,1750,Directo,3,53.7988,0.7
2025-10-13,Luxury Resort,56,120,24854.8,443.84,4480,OTA,3,207.12333333333333,0.4666666666666667
2025-10-13,Midscale City,126,250,24678.28,195.86,5670,OTA,35,98.71311999999999,0.504
2025-10-13,Economy Stay,52,100,4314.93,82.98,1300,Agencias,7,43.149300000000004,0.52
2025-10-14,Luxury Resort,66,120,31818.98,482.11,5280,OTA,43,265.15816666666666,0.55
2025-10-14,Midscale City,144,250,23820.77,165.42,6480,OTA,3,95.28308,0.576
2025-10-14,Economy Stay,49,100,4478.67,91.4,1225,OTA,2,44.7867,0.49
2025-10-15,Luxury Resort,70,120,32708.74,467.27,5600,Agencias,7,272.57283333333334,0.5833333333333334
2025-10-15,Midscale City,144,250,25606.41,177.82,6480,OTA,1,102.42564,0.576
2025-10-15,Economy Stay,63,100,5477.67,86.95,1575,OTA,26,54.7767,0.63
2025-10-16,Luxury Resort,57,120,23154.97,406.23,4560,OTA,5,192.95808333333335,0.475
2025-10-16,Midscale City,156,250,26932.95,172.65,7020,OTA,10,107.7318,0.624
2025-10-16,Economy Stay,54,100,4343.38,80.43,1350,Directo,2,43.4338,0.54
2025-10-17,Luxury Resort,77,120,32558.05,422.83,6160,OTA,0,271.3170833333333,0.6416666666666667
2025-10-17,Midscale City,180,250,35465.98,197.03,8100,OTA,3,141.86392,0.72
2025-10-17,Economy Stay,73,100,5594.99,76.64,1825,Directo,27,55.9499,0.73
2025-10-18,Luxury Resort,110,120,64057.84,582.34,8800,OTA,11,533.8153333333333,0.9166666666666666
2025-10-18,Midscale City,207,250,43701.96,211.12,9315,Directo,15,174.80784,0.828
2025-10-18,Economy Stay,64,100,5393.47,84.27,1600,Agencias,11,53.9347,0.64
2025-10-19,Luxury Resort,78,120,37364.99,479.04,6240,OTA,3,311.37491666666665,0.65
2025-10-19,Midscale City,180,250,31753.01,176.41,8100,OTA,2,127.01204,0.72
2025-10-19,Economy Stay,87,100,8770.23,100.81,2175,Agencias,10,87.7023,0.87
2025-10-20,Luxury Resort,73,120,32787.29,449.14,5840,Agencias,4,273.22741666666667,0.6083333333333333
2025-10-20,Midscale City,144,250,24474.43,169.96,6480,Agencias,4,97.89772,0.576
2025-10-20,Economy Stay,45,100,4201.45,93.37,1125,Agencias,2,42.0145,0.45
2025-10-21,Luxury Resort,64,120,28755.17,449.3,5120,OTA,31,239.62641666666664,0.5333333333333333
2025-10-21,Midscale City,142,250,23256.02,163.77,6390,Directo,0,93.02408,0.568
2025-10-21,Economy Stay,60,100,4713.69,78.56,1500,OTA,1,47.1369,0.6
2025-10-22,Luxury Resort,71,120,33305.14,469.09,5680,Directo,2,277.5428333333333,0.5916666666666667
2025-10-22,Midscale City,165,250,28278.36,171.38,7425,Agencias,28,113.11344,0.66
2025-10-22,Economy Stay,62,100,4920.95,79.37,1550,Agencias,25,49.2095,0.62
2025-10-23,Luxury Resort,70,120,30474.37,435.35,5600,Directo,4,253.95308333333332,0.5833333333333334
2025-10-23,Midscale City,141,250,25812.78,183.07,6345,OTA,6,103.25112,0.564
2025-10-23,Economy Stay,53,100,4632.05,87.4,1325,Directo,34,46.3205,0.53
2025-10-24,Luxury Resort,89,120,37173.36,417.68,7120,Agencias,14,309.778,0.7416666666666667
2025-10-24,Midscale City,229,250,47276.42,206.45,10305,Directo,44,189.10568,0.916
2025-10-24,Economy Stay,81,100,7530.21,92.97,2025,OTA,33,75.3021,0.81
2025-10-25,Luxury Resort,100,120,57581.0,575.81,8000,Directo,2,479.84166666666664,0.8333333333333334
2025-10-25,Midscale City,224,250,46593.15,208.01,10080,OTA,2,186.3726,0.896
2025-10-25,Economy Stay,81,100,7486.98,92.43,2025,Directo,4,74.8698,0.81
2025-10-26,Luxury Resort,90,120,43700.31,485.56,7200,OTA,60,364.16925,0.75
2025-10-26,Midscale City,168,250,32694.58,194.61,7560,Directo,10,130.77832,0.672
2025-10-26,Economy Stay,91,100,9759.97,107.25,2275,Agencias,19,97.5997,0.91
2025-10-27,Luxury Resort,59,120,25015.45,423.99,4720,Directo,17,208.46208333333334,0.49166666666666664
2025-10-27,Midscale City,137,250,26050.83,190.15,6165,OTA,22,104.20332,0.548
2025-10-27,Economy Stay,62,100,5626.91,90.76,1550,Directo,15,56.2691,0.62
2025-10-28,Luxury Resort,61,120,26433.48,433.34,4880,Directo,1,220.279,0.5083333333333333
2025-10-28,Midscale City,124,250,22120.59,178.39,5580,Directo,35,88.48236,0.496
2025-10-28,Economy Stay,61,100,5379.21,88.18,1525,Corporativo,1,53.7921,0.61
2025-10-29,Luxury Resort,69,120,30203.74,437.74,5520,Directo,21,251.69783333333334,0.575
2025-10-29,Midscale City,151,250,24677.87,163.43,6795,OTA,27,98.71148,0.604
2025-10-29,Economy Stay,59,100,4735.4,80.26,1475,Agencias,16,47.354,0.59
2025-10-30,Luxury Resort,66,120,30399.3,460.6,5280,Agencias,9,253.3275,0.55
2025-10-30,Midscale City,140,250,26922.72,192.31,6300,OTA,24,107.69088,0.56
2025-10-30,Economy Stay,50,100,4170.17,83.4,1250,Directo,26,41.7017,0.5
2025-10-31,Luxury Resort,94,120,44889.58,477.55,7520,OTA,6,374.07983333333334,0.7833333333333333
2025-10-31,Midscale City,175,250,29038.46,165.93,7875,Directo,23,116.15384,0.7
2025-10-31,Economy Stay,70,100,6372.58,91.04,1750,Corporativo,6,63.7258,0.7
2025-11-01,Luxury Resort,111,120,57162.09,514.97,8880,Agencias,0,476.35074999999995,0.925
2025-11-01,Midscale City,191,250,31634.78,165.63,8595,Directo,18,126.53912,0.764
2025-11-01,Economy Stay,89,100,8421.94,94.63,2225,Directo,2,84.21940000000001,0.89
2025-11-02,Luxury Resort,111,120,62255.71,560.86,8880,OTA,24,518.7975833333334,0.925
2025-11-02,Midscale City,182,250,31020.34,170.44,8190,OTA,9,124.08136,0.728
2025-11-02,Economy Stay,82,100,7957.71,97.05,2050,Directo,44,79.5771,0.82
2025-11-03,Luxury Resort,80,120,32506.96,406.34,6400,OTA,9,270.8913333333333,0.6666666666666666
2025-11-03,Midscale City,137,250,25008.52,182.54,6165,OTA,8,100.03408,0.548
2025-11-03,Economy Stay,61,100,5377.75,88.16,1525,Directo,26,53.7775,0.61
2025-11-04,Luxury Resort,70,120,32036.73,457.67,5600,OTA,6,266.97275,0.5833333333333334
2025-11-04,Midscale City,130,250,21723.83,167.11,5850,Directo,3,86.89532000000001,0.52
2025-11-04,Economy Stay,60,100,5263.94,87.73,1500,Agencias,45,52.639399999999995,0.6
2025-11-05,Luxury Resort,55,120,26652.01,484.58,4400,OTA,29,222.10008333333332,0.4583333333333333
2025-11-05,Midscale City,145,250,28585.13,197.14,6525,Corporativo,11,114.34052,0.58
2025-11-05,Economy Stay,46,100,3668.4,79.75,1150,OTA,8,36.684,0.46
2025-11-06,Luxury Resort,76,120,37539.71,493.94,6080,Directo,7,312.83091666666667,0.6333333333333333
2025-11-06,Midscale City,157,250,28849.96,183.76,7065,OTA,3,115.39984,0.628
2025-11-06,Economy Stay,61,100,5465.42,89.6,1525,OTA,10,54.6542,0.61
2025-11-07,Luxury Resort,111,120,61898.39,557.64,8880,Directo,7,515.8199166666667,0.925
2025-11-07,Midscale City,213,250,43635.68,204.86,9585,OTA,2,174.54272,0.852
2025-11-07,Economy Stay,71,100,6190.59,87.19,1775,OTA,1,61.9059,0.71
2025-11-08,Luxury Resort,85,120,34426.86,405.02,6800,Corporativo,2,286.89050000000003,0.7083333333333334
2025-11-08,Midscale City,224,250,45806.19,204.49,10080,OTA,22,183.22476,0.896
2025-11-08,Economy Stay,92,100,9146.78,99.42,2300,Directo,17,91.46780000000001,0.92
2025-11-09,Luxury Resort,89,120,43765.18,491.74,7120,Directo,11,364.70983333333334,0.7416666666666667
2025-11-09,Midscale City,165,250,30908.96,187.33,7425,OTA,15,123.63584,0.66
2025-11-09,Economy Stay,92,100,8487.27,92.25,2300,Corporativo,5,84.87270000000001,0.92
2025-11-10,Luxury Resort,62,120,26517.57,427.7,4960,Agencias,11,220.97975,0.5166666666666667
2025-11-10,Midscale City,118,250,23121.95,195.95,5310,Directo,23,92.48780000000001,0.472
2025-11-10,Economy Stay,61,100,5065.7,83.04,1525,Agencias,7,50.657,0.61
2025-11-11,Luxury Resort,79,120,32895.52,416.4,6320,OTA,8,274.1293333333333,0.6583333333333333
2025-11-11,Midscale City,133,250,23284.95,175.07,5985,OTA,0,93.13980000000001,0.532
2025-11-11,Economy Stay,54,100,4309.82,79.81,1350,Agencias,25,43.0982,0.54
2025-11-12,Luxury Resort,67,120,28934.66,431.86,5360,Directo,15,241.12216666666666,0.5583333333333333
2025-11-12,Midscale City,125,250,23537.32,188.3,5625,Directo,0,94.14928,0.5
2025-11-12,Economy Stay,45,100,3559.5,79.1,1125,Corporativo,1,35.595,0.45
2025-11-13,Luxury Resort,61,120,25524.48,418.43,4880,Corporativo,4,212.704,0.5083333333333333
2025-11-13,Midscale City,141,250,24693.82,175.13,6345,OTA,30,98.77528,0.564
2025-11-13,Economy Stay,52,100,4161.24,80.02,1300,OTA,7,41.6124,0.52
2025-11-14,Luxury Resort,100,120,51727.49,517.27,8000,Directo,12,431.06241666666665,0.8333333333333334
2025-11-14,Midscale City,171,250,30209.99,176.67,7695,OTA,41,120.83996,0.684
2025-11-14,Economy Stay,83,100,8051.31,97.0,2075,Directo,2,80.51310000000001,0.83
2025-11-15,Luxury Resort,86,120,36050.3,419.19,6880,Agencias,2,300.4191666666667,0.7166666666666667
2025-11-15,Midscale City,157,250,28586.74,182.08,7065,OTA,7,114.34696000000001,0.628
2025-11-15,Economy Stay,80,100,7855.42,98.19,2000,Agencias,5,78.5542,0.8
2025-11-16,Luxury Resort,107,120,54227.47,506.8,8560,Agencias,1,451.8955833333333,0.8916666666666667
2025-11-16,Midscale City,183,250,33278.08,181.85,8235,Directo,6,133.11232,0.732
2025-11-16,Economy Stay,80,100,8201.03,102.51,2000,OTA,3,82.0103,0.8
2025-11-17,Luxury Resort,75,120,34360.38,458.14,6000,OTA,1,286.3365,0.625
2025-11-17,Midscale City,152,250,28961.67,190.54,6840,Directo,14,115.84667999999999,0.608
2025-11-17,Economy Stay,60,100,5280.89,88.01,1500,OTA,0,52.8089,0.6
2025-11-18,Luxury Resort,62,120,28845.32,465.25,4960,OTA,3,240.37766666666667,0.5166666666666667
2025-11-18,Midscale City,163,250,31087.5,190.72,7335,Corporativo,38,124.35,0.652
2025-11-18,Economy Stay,45,100,3918.9,87.09,1125,Agencias,7,39.189,0.45
2025-11-19,Luxury Resort,60,120,29597.56,493.29,4800,Agencias,14,246.64633333333333,0.5
2025-11-19,Midscale City,117,250,19726.72,168.6,5265,Directo,21,78.90688,0.468
2025-11-19,Economy Stay,63,100,4834.44,76.74,1575,OTA,16,48.34439999999999,0.63
2025-11-20,Luxury Resort,70,120,32735.0,467.64,5600,Directo,6,272.7916666666667,0.5833333333333334
2025-11-20,Midscale City,116,250,21251.4,183.2,5220,Agencias,11,85.0056,0.464
2025-11-20,Economy Stay,56,100,4686.17,83.68,1400,Directo,7,46.8617,0.56
2025-11-21,Luxury Resort,87,120,42877.24,492.84,6960,OTA,31,357.3103333333333,0.725
2025-11-21,Midscale City,202,250,46662.65,231.0,9090,Directo,8,186.6506,0.808
2025-11-21,Economy Stay,64,100,5451.31,85.18,1600,OTA,52,54.5131,0.64
2025-11-22,Luxury Resort,77,120,32497.27,422.04,6160,Agencias,22,270.81058333333334,0.6416666666666667
2025-11-22,Midscale City,204,250,45336.77,222.24,9180,Agencias,0,181.34707999999998,0.816
2025-11-22,Economy Stay,87,100,8446.34,97.08,2175,Directo,18,84.46340000000001,0.87
2025-11-23,Luxury Resort,76,120,32155.77,423.1,6080,OTA,2,267.96475,0.6333333333333333
2025-11-23,Midscale City,188,250,33897.79,180.31,8460,Directo,9,135.59116,0.752
2025-11-23,Economy Stay,63,100,5467.56,86.79,1575,Directo,7,54.6756,0.63
2025-11-24,Luxury Resort,77,120,36359.93,472.21,6160,OTA,29,302.99941666666666,0.6416666666666667
2025-11-24,Midscale City,119,250,22260.61,187.06,5355,OTA,3,89.04244,0.476
2025-11-24,Economy Stay,46,100,4164.39,90.53,1150,Corporativo,2,41.6439,0.46
2025-11-25,Luxury Resort,77,120,34404.56,446.81,6160,OTA,20,286.70466666666664,0.6416666666666667
2025-11-25,Midscale City,157,250,27874.56,177.54,7065,OTA,23,111.49824000000001,0.628
2025-11-25,Economy Stay,66,100,5594.71,84.77,1650,Agencias,9,55.9471,0.66
2025-11-26,Luxury Resort,76,120,34572.71,454.9,6080,OTA,2,288.10591666666664,0.6333333333333333
2025-11-26,Midscale City,166,250,31391.85,189.11,7470,Directo,25,125.56739999999999,0.664
2025-11-26,Economy Stay,55,100,4812.09,87.49,1375,Directo,26,48.1209,0.55
2025-11-27,Luxury Resort,77,120,34985.42,454.36,6160,OTA,3,291.54516666666666,0.6416666666666667
2025-11-27,Midscale City,128,250,23182.2,181.11,5760,Directo,0,92.7288,0.512
2025-11-27,Economy Stay,63,100,4961.52,78.75,1575,OTA,3,49.6152,0.63
2025-11-28,Luxury Resort,94,120,44530.14,473.72,7520,Agencias,8,371.0845,0.7833333333333333
2025-11-28,Midscale City,204,250,40654.33,199.29,9180,OTA,2,162.61732,0.816
2025-11-28,Economy Stay,74,100,6596.38,89.14,1850,OTA,13,65.9638,0.74
2025-11-29,Luxury Resort,81,120,34458.64,425.42,6480,OTA,12,287.1553333333333,0.675
2025-11-29,Midscale City,196,250,32956.3,168.14,8820,Agencias,16,131.82520000000002,0.784
2025-11-29,Economy Stay,70,100,5939.9,84.86,1750,OTA,55,59.398999999999994,0.7
2025-11-30,Luxury Resort,97,120,48086.89,495.74,7760,Directo,13,400.72408333333334,0.8083333333333333
2025-11-30,Midscale City,231,250,52048.14,225.32,10395,Agencias,23,208.19256,0.924
2025-11-30,Economy Stay,80,100,8078.26,100.98,2000,Corporativo,29,80.7826,0.8
2025-12-01,Luxury Resort,87,120,55287.6,635.49,6960,OTA,13,460.72999999999996,0.725
2025-12-01,Midscale City,179,250,39450.65,220.39,8055,Directo,0,157.8026,0.716
2025-12-01,Economy Stay,73,100,7872.84,107.85,1825,Corporativo,8,78.72840000000001,0.73
2025-12-02,Luxury Resort,82,120,47511.24,579.41,6560,Directo,2,395.92699999999996,0.6833333333333333
2025-12-02,Midscale City,202,250,57523.45,284.77,9090,Directo,21,230.0938,0.808
2025-12-02,Economy Stay,75,100,7879.16,105.06,1875,Directo,3,78.7916,0.75
2025-12-03,Luxury Resort,74,120,41638.64,562.68,5920,Corporativo,1,346.9886666666667,0.6166666666666667
2025-12-03,Midscale City,168,250,36405.46,216.7,7560,OTA,3,145.62184,0.672
2025-12-03,Economy Stay,60,100,7110.59,118.51,1500,Directo,48,71.1059,0.6
2025-12-04,Luxury Resort,85,120,44972.63,529.09,6800,OTA,15,374.77191666666664,0.7083333333333334
2025-12-04,Midscale City,165,250,36346.2,220.28,7425,OTA,15,145.38479999999998,0.66
2025-12-04,Economy Stay,63,100,7224.8,114.68,1575,Agencias,12,72.248,0.63
2025-12-05,Luxury Resort,103,120,76437.08,742.11,8240,Directo,16,636.9756666666667,0.8583333333333333
2025-12-05,Midscale City,250,250,69379.32,277.52,11250,Directo,43,277.51728,1.0
2025-12-05,Economy Stay,100,100,12947.01,129.47,2500,OTA,47,129.4701,1.0
2025-12-06,Luxury Resort,120,120,91004.23,758.37,9600,Agencias,4,758.3685833333333,1.0
2025-12-06,Midscale City,250,250,66727.39,266.91,11250,OTA,8,266.90956,1.0
2025-12-06,Economy Stay,93,100,11136.27,119.74,2325,Directo,3,111.3627,0.93
2025-12-07,Luxury Resort,119,120,78042.91,655.82,9520,Agencias,30,650.3575833333333,0.9916666666666667
2025-12-07,Midscale City,211,250,61027.36,289.23,9495,Corporativo,15,244.10944,0.844
2025-12-07,Economy Stay,81,100,10199.13,125.92,2025,Corporativo,39,101.9913,0.81
2025-12-08,Luxury Resort,95,120,58528.96,616.09,7600,OTA,1,487.74133333333333,0.7916666666666666
2025-12-08,Midscale City,163,250,35710.2,219.08,7335,Directo,24,142.8408,0.652
2025-12-08,Economy Stay,72,100,8653.87,120.19,1800,Corporativo,3,86.5387,0.72
2025-12-09,Luxury Resort,105,120,74529.91,709.81,8400,OTA,2,621.0825833333333,0.875
2025-12-09,Midscale City,177,250,39838.52,225.08,7965,Corporativo,4,159.35407999999998,0.708
2025-12-09,Economy Stay,62,100,7170.71,115.66,1550,OTA,0,71.7071,0.62
2025-12-10,Luxury Resort,102,120,68567.05,672.23,8160,OTA,3,571.3920833333334,0.85
2025-12-10,Midscale City,198,250,48074.37,242.8,8910,Directo,5,192.29748,0.792
2025-12-10,Economy Stay,86,100,12369.03,143.83,2150,Agencias,9,123.69030000000001,0.86
2025-12-11,Luxury Resort,86,120,49549.2,576.15,6880,OTA,2,412.90999999999997,0.7166666666666667
2025-12-11,Midscale City,185,250,39155.84,211.65,8325,Agencias,8,156.62336,0.74
2025-12-11,Economy Stay,78,100,8851.98,113.49,1950,Directo,36,88.51979999999999,0.78
2025-12-12,Luxury Resort,120,120,89081.25,742.34,9600,OTA,11,742.34375,1.0
2025-12-12,Midscale City,216,250,65354.16,302.57,9720,Agencias,9,261.41664000000003,0.864
2025-12-12,Economy Stay,100,100,13721.96,137.22,2500,OTA,24,137.21959999999999,1.0
2025-12-13,Luxury Resort,116,120,81654.04,703.91,9280,OTA,24,680.4503333333333,0.9666666666666667
2025-12-13,Midscale City,242,250,62458.74,258.09,10890,Directo,36,249.83496,0.968
2025-12-13,Economy Stay,100,100,13029.79,130.3,2500,OTA,7,130.2979,1.0
2025-12-14,Luxury Resort,100,120,71515.63,715.16,8000,Agencias,22,595.9635833333334,0.8333333333333334
2025-12-14,Midscale City,220,250,66686.19,303.12,9900,Agencias,16,266.74476,0.88
2025-12-14,Economy Stay,100,100,13371.47,133.71,2500,Agencias,37,133.7147,1.0
2025-12-15,Luxury Resort,85,120,47481.53,558.61,6800,OTA,7,395.67941666666667,0.7083333333333334
2025-12-15,Midscale City,167,250,37269.31,223.17,7515,Directo,29,149.07724,0.668
2025-12-15,Economy Stay,78,100,8055.01,103.27,1950,Directo,6,80.5501,0.78
2025-12-16,Luxury Resort,79,120,48696.02,616.41,6320,Directo,32,405.80016666666666,0.6583333333333333
2025-12-16,Midscale City,180,250,41870.01,232.61,8100,Agencias,31,167.48004,0.72
2025-12-16,Economy Stay,73,100,8341.97,114.27,1825,Directo,28,83.41969999999999,0.73
2025-12-17,Luxury Resort,84,120,53142.39,632.65,6720,OTA,20,442.85325,0.7
2025-12-17,Midscale City,184,250,41745.12,226.88,8280,OTA,11,166.98048,0.736
2025-12-17,Economy Stay,70,100,8066.29,115.23,1750,Directo,29,80.6629,0.7
2025-12-18,Luxury Resort,86,120,49384.5,574.24,6880,Directo,17,411.5375,0.7166666666666667
2025-12-18,Midscale City,193,250,48571.63,251.67,8685,Corporativo,8,194.28652,0.772
2025-12-18,Economy Stay,87,100,10627.36,122.15,2175,Corporativo,3,106.2736,0.87
2025-12-19,Luxury Resort,120,120,77462.17,645.52,9600,Directo,0,645.5180833333333,1.0
2025-12-19,Midscale City,250,250,65707.19,262.83,11250,Agencias,10,262.82876,1.0
2025-12-19,Economy Stay,82,100,11100.43,135.37,2050,Agencias,4,111.0043,0.82
2025-12-20,Luxury Resort,111,120,80832.48,728.22,8880,Directo,16,673.6039999999999,0.925
2025-12-20,Midscale City,206,250,56794.91,275.7,9270,Agencias,5,227.17964,0.824
2025-12-20,Economy Stay,100,100,13146.03,131.46,2500,OTA,13,131.46030000000002,1.0
2025-12-21,Luxury Resort,120,120,82976.44,691.47,9600,Directo,4,691.4703333333333,1.0
2025-12-21,Midscale City,250,250,69486.04,277.94,11250,Directo,8,277.94415999999995,1.0
2025-12-21,Economy Stay,100,100,12500.83,125.01,2500,OTA,3,125.0083,1.0
2025-12-22,Luxury Resort,78,120,46395.29,594.81,6240,OTA,6,386.62741666666665,0.65
2025-12-22,Midscale City,185,250,40723.21,220.13,8325,Agencias,2,162.89284,0.74
2025-12-22,Economy Stay,71,100,7707.57,108.56,1775,OTA,0,77.0757,0.71
2025-12-23,Luxury Resort,89,120,52677.71,591.88,7120,Directo,18,438.98091666666664,0.7416666666666667
2025-12-23,Midscale City,164,250,40760.92,248.54,7380,Directo,44,163.04368,0.656
2025-12-23,Economy Stay,73,100,7605.38,104.18,1825,OTA,0,76.0538,0.73
2025-12-24,Luxury Resort,75,120,45717.16,609.56,6000,Directo,11,380.97633333333334,0.625
2025-12-24,Midscale City,146,250,36269.58,248.42,6570,OTA,2,145.07832000000002,0.584
2025-12-24,Economy Stay,68,100,7642.47,112.39,1700,Directo,5,76.4247,0.68
2025-12-25,Luxury Resort,78,120,42783.22,548.5,6240,OTA,8,356.52683333333334,0.65
2025-12-25,Midscale City,165,250,34842.2,211.16,7425,OTA,10,139.3688,0.66
2025-12-25,Economy Stay,86,100,11607.66,134.97,2150,OTA,9,116.0766,0.86
2025-12-26,Luxury Resort,120,120,89772.51,748.1,9600,Directo,5,748.10425,1.0
2025-12-26,Midscale City,229,250,64360.06,281.05,10305,OTA,20,257.44024,0.916
2025-12-26,Economy Stay,84,100,11636.47,138.53,2100,Directo,24,116.3647,0.84
2025-12-27,Luxury Resort,120,120,83003.22,691.69,9600,Agencias,32,691.6935,1.0
2025-12-27,Midscale City,250,250,72888.74,291.55,11250,OTA,32,291.55496,1.0
2025-12-27,Economy Stay,93,100,12957.43,139.33,2325,OTA,3,129.5743,0.93
2025-12-28,Luxury Resort,120,120,88021.07,733.51,9600,Directo,7,733.5089166666668,1.0
2025-12-28,Midscale City,239,250,64213.39,268.68,10755,Agencias,2,256.85356,0.956
2025-12-28,Economy Stay,91,100,11955.99,131.38,2275,Corporativo,7,119.5599,0.91
2025-12-29,Luxury Resort,83,120,44476.21,535.86,6640,OTA,1,370.63508333333334,0.6916666666666667
2025-12-29,Midscale City,190,250,43737.6,230.2,8550,Directo,8,174.9504,0.76
2025-12-29,Economy Stay,73,100,8074.15,110.6,1825,Directo,2,80.7415,0.73
2025-12-30,Luxury Resort,74,120,39835.7,538.32,5920,Directo,14,331.96416666666664,0.6166666666666667
2025-12-30,Midscale City,164,250,35870.6,218.72,7380,Agencias,47,143.48239999999998,0.656
2025-12-30,Economy Stay,65,100,6934.8,106.69,1625,OTA,3,69.348,0.65
